3.825000 0.435187
3.825001 0.404118
3.825002 0.399021
3.825003 0.371827
3.825004 0.393418
3.825005 0.432622
3.825006 0.446090
3.825007 0.413358
3.825008 0.389703
3.825009 0.347042
3.825010 0.379563
3.825011 0.406037
3.825012 0.449550
3.825013 0.433468
3.825014 0.416444
3.825015 0.405355
3.825016 0.431887
3.825017 0.396799
3.825018 0.427034
3.825019 0.430015
3.825020 0.427498
3.825021 0.435493
3.825022 0.377274
3.825023 0.408645
3.825024 0.410083
3.825025 0.431177
3.825026 0.417595
3.825027 0.452685
3.825028 0.393773
3.825029 0.403069
3.825030 0.399497
3.825031 0.432292
3.825032 0.415534
3.825033 0.411448
3.825034 0.423388
3.825035 0.422841
3.825036 0.413173
3.825037 0.411102
3.825038 0.379186
3.825039 0.374468
3.825040 0.396387
3.825041 0.416708
3.825042 0.419819
3.825043 0.362784
3.825044 0.400944
3.825045 0.445001
3.825046 0.419575
3.825047 0.385822
3.825048 0.400413
3.825049 0.413563
3.825050 0.391674
3.825051 0.396221
3.825052 0.403997
3.825053 0.419699
3.825054 0.416848
3.825055 0.379520
3.825056 0.420221
3.825057 0.427475
3.825058 0.391239
3.825059 0.409941
3.825060 0.399690
3.825061 0.370086
3.825062 0.422738
3.825063 0.431793
3.825064 0.452391
3.825065 0.380781
3.825066 0.411372
3.825067 0.399688
3.825068 0.396798
3.825069 0.376647
3.825070 0.436216
3.825071 0.375523
3.825072 0.443101
3.825073 0.412720
3.825074 0.421645
3.825075 0.393378
3.825076 0.385155
3.825077 0.395853
3.825078 0.413760
3.825079 0.391263
3.825080 0.449350
3.825081 0.417988
3.825082 0.423674
3.825083 0.407983
3.825084 0.419634
3.825085 0.404782
3.825086 0.423950
3.825087 0.424325
3.825088 0.417422
3.825089 0.416238
3.825090 0.363921
3.825091 0.412691
3.825092 0.422225
3.825093 0.333124
3.825094 0.394573
3.825095 0.413332
3.825096 0.388089
3.825097 0.412625
3.825098 0.367497
3.825099 0.378057
3.825100 0.384065
3.825101 0.359669
3.825102 0.412307
3.825103 0.408170
