1.000000 -0.000016
1.000100 -0.017114
1.000200 -0.019946
1.000300 -0.024995
1.000400 -0.025475
1.000500 -0.019416
1.000600 -0.012894
1.000700 -0.021450
1.000800 -0.021448
1.000900 -0.014220
1.001000 -0.022721
1.001100 -0.026577
1.001200 -0.018266
1.001300 -0.011710
1.001400 -0.013448
1.001500 -0.025763
1.001600 -0.021683
1.001700 -0.006143
1.001800 -0.022813
1.001900 -0.014412
1.002000 -0.023675
1.002100 -0.021463
1.002200 -0.023537
1.002300 -0.014639
1.002400 -0.018020
1.002500 -0.026129
1.002600 -0.015852
1.002700 -0.022213
1.002800 -0.023794
1.002900 -0.021354
1.003000 -0.015835
1.003100 -0.020200
1.003200 -0.020726
1.003300 -0.013296
1.003400 -0.020809
1.003500 -0.022071
1.003600 -0.022872
1.003700 -0.020485
1.003800 -0.006907
1.003900 -0.022921
1.004000 -0.020649
1.004100 -0.009536
1.004200 -0.021316
1.004300 -0.020740
1.004400 -0.022749
1.004500 -0.015399
1.004600 -0.023221
1.004700 -0.017413
1.004800 -0.021438
1.004900 -0.025062
1.005000 -0.020722
1.005100 -0.027306
1.005200 -0.020890
1.005300 -0.021677
1.005400 -0.023346
1.005500 -0.019338
1.005600 -0.028520
1.005700 -0.017300
1.005800 -0.016836
1.005900 -0.015194
1.006000 -0.017131
1.006100 -0.030924
1.006200 -0.028407
1.006300 -0.022959
1.006400 -0.009322
1.006500 -0.030539
1.006600 -0.022085
1.006700 -0.017246
1.006800 -0.014999
1.006900 -0.016475
1.007000 -0.035062
1.007100 -0.024657
1.007200 -0.022598
1.007300 -0.017329
1.007400 -0.027786
1.007500 -0.027475
1.007600 -0.015908
1.007700 -0.015284
1.007800 -0.022140
1.007900 -0.022011
1.008000 -0.020708
1.008100 -0.019356
1.008200 -0.010897
1.008300 -0.023852
1.008400 -0.019741
1.008500 -0.025123
1.008600 -0.023102
1.008700 -0.023373
1.008800 0.001636
1.008900 -0.019304
1.009000 -0.022711
1.009100 -0.024218
1.009200 -0.025140
1.009300 -0.030489
1.009400 -0.026537
1.009500 -0.021079
1.009600 -0.026743
1.009700 -0.021330
1.009800 -0.023933
1.009900 -0.027018
1.010000 -0.028834
1.010100 -0.029206
1.010200 -0.024533
1.010300 -0.022241
1.010400 -0.021634
1.010500 -0.027774
1.010600 -0.022910
1.010700 -0.015362
1.010800 -0.029513
1.010900 -0.035833
1.011000 -0.016787
1.011100 -0.024419
1.011200 -0.028823
1.011300 -0.020732
1.011400 -0.027042
1.011500 -0.022481
1.011600 -0.022600
1.011700 -0.023993
1.011800 -0.025555
1.011900 -0.021906
1.012000 -0.020426
1.012100 -0.025554
1.012200 -0.006697
1.012300 -0.028585
1.012400 -0.015661
1.012500 -0.026135
1.012600 -0.019241
1.012700 -0.025276
1.012800 -0.023998
1.012900 -0.026941
1.013000 -0.022053
1.013100 -0.027672
1.013200 -0.023446
1.013300 -0.027250
1.013400 -0.028676
1.013500 -0.028792
1.013600 -0.041247
1.013700 -0.023724
1.013800 -0.029621
1.013900 -0.024074
1.014000 -0.029691
1.014100 -0.018949
1.014200 -0.030887
1.014300 -0.024184
1.014400 -0.015162
1.014500 -0.030033
1.014600 -0.024214
1.014700 -0.030949
1.014800 -0.027063
1.014900 -0.034640
1.015000 -0.032413
1.015100 -0.019132
1.015200 -0.024147
1.015300 -0.026301
1.015400 -0.028823
1.015500 -0.029917
1.015600 -0.024475
1.015700 -0.029624
1.015800 -0.030310
1.015900 -0.026694
1.016000 -0.027891
1.016100 -0.034116
1.016200 -0.030862
1.016300 -0.027152
1.016400 -0.018833
